dispositivo_id,nombre_modelo,fecha,horario,estado,consumo_w,horas,consumo_kwh,intensidad_co2,emisiones_kgco2
D-0008,Teléfono IP Yealink,2024-01-22,08:00-12:59,Encendido,10.00,4,0.0400,170.05,6.801904
D-0008,Teléfono IP Yealink,2024-01-22,13:00-14:59,Apagado,5.00,1,0.0050,170.05,0.850238
D-0008,Teléfono IP Yealink,2024-01-22,15:00-17:59,Encendido,10.00,2,0.0200,170.05,3.400952
D-0008,Teléfono IP Yealink,2024-01-22,18:00-23:59,Apagado,5.00,5,0.0250,170.05,4.251190
D-0008,Teléfono IP Yealink,2024-01-23,00:00-07:59,Apagado,5.00,7,0.0350,199.18,6.971468
D-0008,Teléfono IP Yealink,2024-01-23,08:00-12:59,Encendido,10.00,4,0.0400,199.18,7.967392
D-0008,Teléfono IP Yealink,2024-01-23,13:00-14:59,Apagado,5.00,1,0.0050,199.18,0.995924
D-0008,Teléfono IP Yealink,2024-01-23,15:00-17:59,Encendido,10.00,2,0.0200,199.18,3.983696
D-0008,Teléfono IP Yealink,2024-01-23,18:00-23:59,Apagado,5.00,5,0.0250,199.18,4.979620
D-0008,Teléfono IP Yealink,2024-01-24,00:00-07:59,Apagado,5.00,7,0.0350,180.52,6.318200
D-0008,Teléfono IP Yealink,2024-01-24,08:00-12:59,Encendido,10.00,4,0.0400,180.52,7.220800
D-0008,Teléfono IP Yealink,2024-01-24,13:00-14:59,Apagado,5.00,1,0.0050,180.52,0.902600
D-0008,Teléfono IP Yealink,2024-01-24,15:00-17:59,Encendido,10.00,2,0.0200,180.52,3.610400
D-0008,Teléfono IP Yealink,2024-01-24,18:00-23:59,Apagado,5.00,5,0.0250,180.52,4.513000
D-0008,Teléfono IP Yealink,2024-01-25,00:00-07:59,Apagado,5.00,7,0.0350,197.19,6.901748
D-0008,Teléfono IP Yealink,2024-01-25,08:00-12:59,Encendido,10.00,4,0.0400,197.19,7.887712
D-0008,Teléfono IP Yealink,2024-01-25,13:00-14:59,Apagado,5.00,1,0.0050,197.19,0.985964
D-0008,Teléfono IP Yealink,2024-01-25,15:00-17:59,Encendido,10.00,2,0.0200,197.19,3.943856
D-0008,Teléfono IP Yealink,2024-01-25,18:00-23:59,Apagado,5.00,5,0.0250,197.19,4.929820
D-0008,Teléfono IP Yealink,2024-01-26,00:00-07:59,Apagado,5.00,7,0.0350,217.53,7.613648
D-0008,Teléfono IP Yealink,2024-01-26,08:00-12:59,Encendido,10.00,4,0.0400,217.53,8.701312
D-0008,Teléfono IP Yealink,2024-01-26,13:00-14:59,Apagado,5.00,1,0.0050,217.53,1.087664
D-0008,Teléfono IP Yealink,2024-01-26,15:00-17:59,Encendido,10.00,2,0.0200,217.53,4.350656
D-0008,Teléfono IP Yealink,2024-01-26,18:00-23:59,Apagado,5.00,5,0.0250,217.53,5.438320
D-0008,Teléfono IP Yealink,2024-01-27,00:00-07:59,Apagado,5.00,7,0.0350,188.23,6.588008
D-0008,Teléfono IP Yealink,2024-01-27,08:00-12:59,Encendido,10.00,4,0.0400,188.23,7.529152
D-0008,Teléfono IP Yealink,2024-01-27,13:00-14:59,Apagado,5.00,1,0.0050,188.23,0.941144
D-0008,Teléfono IP Yealink,2024-01-27,15:00-17:59,Encendido,10.00,2,0.0200,188.23,3.764576
D-0008,Teléfono IP Yealink,2024-01-27,18:00-23:59,Apagado,5.00,5,0.0250,188.23,4.705720
D-0008,Teléfono IP Yealink,2024-01-28,00:00-07:59,Apagado,5.00,7,0.0350,187.04,6.546540
D-0008,Teléfono IP Yealink,2024-01-28,08:00-12:59,Encendido,10.00,4,0.0400,187.04,7.481760
D-0008,Teléfono IP Yealink,2024-01-28,13:00-14:59,Apagado,5.00,1,0.0050,187.04,0.935220
D-0008,Teléfono IP Yealink,2024-01-28,15:00-17:59,Encendido,10.00,2,0.0200,187.04,3.740880
D-0008,Teléfono IP Yealink,2024-01-28,18:00-23:59,Apagado,5.00,5,0.0250,187.04,4.676100
D-0008,Teléfono IP Yealink,2024-01-29,00:00-07:59,Apagado,5.00,7,0.0350,195.69,6.849066
D-0008,Teléfono IP Yealink,2024-01-29,08:00-12:59,Encendido,10.00,4,0.0400,195.69,7.827504
D-0008,Teléfono IP Yealink,2024-01-29,13:00-14:59,Apagado,5.00,1,0.0050,195.69,0.978438
D-0008,Teléfono IP Yealink,2024-01-29,15:00-17:59,Encendido,10.00,2,0.0200,195.69,3.913752
D-0008,Teléfono IP Yealink,2024-01-29,18:00-23:59,Apagado,5.00,5,0.0250,195.69,4.892190
D-0008,Teléfono IP Yealink,2024-01-30,00:00-07:59,Apagado,5.00,7,0.0350,211.80,7.413000
D-0008,Teléfono IP Yealink,2024-01-30,08:00-12:59,Encendido,10.00,4,0.0400,211.80,8.472000
D-0008,Teléfono IP Yealink,2024-01-30,13:00-14:59,Apagado,5.00,1,0.0050,211.80,1.059000
D-0008,Teléfono IP Yealink,2024-01-30,15:00-17:59,Encendido,10.00,2,0.0200,211.80,4.236000
D-0008,Teléfono IP Yealink,2024-01-30,18:00-23:59,Apagado,5.00,5,0.0250,211.80,5.295000
D-0008,Teléfono IP Yealink,2024-01-31,00:00-07:59,Apagado,5.00,7,0.0350,210.97,7.383978
D-0008,Teléfono IP Yealink,2024-01-31,08:00-12:59,Encendido,10.00,4,0.0400,210.97,8.438832
D-0008,Teléfono IP Yealink,2024-01-31,13:00-14:59,Apagado,5.00,1,0.0050,210.97,1.054854
D-0008,Teléfono IP Yealink,2024-01-31,15:00-17:59,Encendido,10.00,2,0.0200,210.97,4.219416
D-0008,Teléfono IP Yealink,2024-01-31,18:00-23:59,Apagado,5.00,5,0.0250,210.97,5.274270
D-0008,Teléfono IP Yealink,2024-02-01,00:00-07:59,Apagado,5.00,7,0.0350,205.60,7.195838
D-0008,Teléfono IP Yealink,2024-02-01,08:00-12:59,Encendido,10.00,4,0.0400,205.60,8.223815
D-0008,Teléfono IP Yealink,2024-02-01,13:00-14:59,Apagado,5.00,1,0.0050,205.60,1.027977
D-0008,Teléfono IP Yealink,2024-02-01,15:00-17:59,Encendido,10.00,2,0.0200,205.60,4.111908
D-0008,Teléfono IP Yealink,2024-02-01,18:00-23:59,Apagado,5.00,5,0.0250,205.60,5.139885
D-0008,Teléfono IP Yealink,2024-02-02,00:00-07:59,Apagado,5.00,7,0.0350,192.58,6.740356
D-0008,Teléfono IP Yealink,2024-02-02,08:00-12:59,Encendido,10.00,4,0.0400,192.58,7.703264
D-0008,Teléfono IP Yealink,2024-02-02,13:00-14:59,Apagado,5.00,1,0.0050,192.58,0.962908
D-0008,Teléfono IP Yealink,2024-02-02,15:00-17:59,Encendido,10.00,2,0.0200,192.58,3.851632
D-0008,Teléfono IP Yealink,2024-02-02,18:00-23:59,Apagado,5.00,5,0.0250,192.58,4.814540
D-0008,Teléfono IP Yealink,2024-02-03,00:00-07:59,Apagado,5.00,7,0.0350,190.56,6.669698
D-0008,Teléfono IP Yealink,2024-02-03,08:00-12:59,Encendido,10.00,4,0.0400,190.56,7.622512
D-0008,Teléfono IP Yealink,2024-02-03,13:00-14:59,Apagado,5.00,1,0.0050,190.56,0.952814
D-0008,Teléfono IP Yealink,2024-02-03,15:00-17:59,Encendido,10.00,2,0.0200,190.56,3.811256
D-0008,Teléfono IP Yealink,2024-02-03,18:00-23:59,Apagado,5.00,5,0.0250,190.56,4.764070
D-0008,Teléfono IP Yealink,2024-02-04,00:00-07:59,Apagado,5.00,7,0.0350,185.54,6.494068
D-0008,Teléfono IP Yealink,2024-02-04,08:00-12:59,Encendido,10.00,4,0.0400,185.54,7.421792
D-0008,Teléfono IP Yealink,2024-02-04,13:00-14:59,Apagado,5.00,1,0.0050,185.54,0.927724
D-0008,Teléfono IP Yealink,2024-02-04,15:00-17:59,Encendido,10.00,2,0.0200,185.54,3.710896
D-0008,Teléfono IP Yealink,2024-02-04,18:00-23:59,Apagado,5.00,5,0.0250,185.54,4.638620
D-0008,Teléfono IP Yealink,2024-02-05,00:00-07:59,Apagado,5.00,7,0.0350,213.15,7.460222
D-0008,Teléfono IP Yealink,2024-02-05,08:00-12:59,Encendido,10.00,4,0.0400,213.15,8.525968
D-0008,Teléfono IP Yealink,2024-02-05,13:00-14:59,Apagado,5.00,1,0.0050,213.15,1.065746
D-0008,Teléfono IP Yealink,2024-02-05,15:00-17:59,Encendido,10.00,2,0.0200,213.15,4.262984
D-0008,Teléfono IP Yealink,2024-02-05,18:00-23:59,Apagado,5.00,5,0.0250,213.15,5.328730
D-0008,Teléfono IP Yealink,2024-02-06,00:00-07:59,Apagado,5.00,7,0.0350,221.25,7.743736
D-0008,Teléfono IP Yealink,2024-02-06,08:00-12:59,Encendido,10.00,4,0.0400,221.25,8.849984
D-0008,Teléfono IP Yealink,2024-02-06,13:00-14:59,Apagado,5.00,1,0.0050,221.25,1.106248
D-0008,Teléfono IP Yealink,2024-02-06,15:00-17:59,Encendido,10.00,2,0.0200,221.25,4.424992
D-0008,Teléfono IP Yealink,2024-02-06,18:00-23:59,Apagado,5.00,5,0.0250,221.25,5.531240
D-0008,Teléfono IP Yealink,2024-02-07,00:00-07:59,Apagado,5.00,7,0.0350,233.60,8.176154
D-0008,Teléfono IP Yealink,2024-02-07,08:00-12:59,Encendido,10.00,4,0.0400,233.60,9.344176
D-0008,Teléfono IP Yealink,2024-02-07,13:00-14:59,Apagado,5.00,1,0.0050,233.60,1.168022
D-0008,Teléfono IP Yealink,2024-02-07,15:00-17:59,Encendido,10.00,2,0.0200,233.60,4.672088
D-0008,Teléfono IP Yealink,2024-02-07,18:00-23:59,Apagado,5.00,5,0.0250,233.60,5.840110
D-0008,Teléfono IP Yealink,2024-02-08,00:00-07:59,Apagado,5.00,7,0.0350,213.05,7.456638
D-0008,Teléfono IP Yealink,2024-02-08,08:00-12:59,Encendido,10.00,4,0.0400,213.05,8.521872
D-0008,Teléfono IP Yealink,2024-02-08,13:00-14:59,Apagado,5.00,1,0.0050,213.05,1.065234
D-0008,Teléfono IP Yealink,2024-02-08,15:00-17:59,Encendido,10.00,2,0.0200,213.05,4.260936
D-0008,Teléfono IP Yealink,2024-02-08,18:00-23:59,Apagado,5.00,5,0.0250,213.05,5.326170
D-0008,Teléfono IP Yealink,2024-02-09,00:00-07:59,Apagado,5.00,7,0.0350,220.02,7.700630
D-0008,Teléfono IP Yealink,2024-02-09,08:00-12:59,Encendido,10.00,4,0.0400,220.02,8.800720
D-0008,Teléfono IP Yealink,2024-02-09,13:00-14:59,Apagado,5.00,1,0.0050,220.02,1.100090
D-0008,Teléfono IP Yealink,2024-02-09,15:00-17:59,Encendido,10.00,2,0.0200,220.02,4.400360
D-0008,Teléfono IP Yealink,2024-02-09,18:00-23:59,Apagado,5.00,5,0.0250,220.02,5.500450
D-0008,Teléfono IP Yealink,2024-02-10,00:00-07:59,Apagado,5.00,7,0.0350,224.33,7.851410
D-0008,Teléfono IP Yealink,2024-02-10,08:00-12:59,Encendido,10.00,4,0.0400,224.33,8.973040
D-0008,Teléfono IP Yealink,2024-02-10,13:00-14:59,Apagado,5.00,1,0.0050,224.33,1.121630
D-0008,Teléfono IP Yealink,2024-02-10,15:00-17:59,Encendido,10.00,2,0.0200,224.33,4.486520
D-0008,Teléfono IP Yealink,2024-02-10,18:00-23:59,Apagado,5.00,5,0.0250,224.33,5.608150
D-0008,Teléfono IP Yealink,2024-02-11,00:00-07:59,Apagado,5.00,7,0.0350,221.18,7.741440
D-0008,Teléfono IP Yealink,2024-02-11,08:00-12:59,Encendido,10.00,4,0.0400,221.18,8.847360
D-0008,Teléfono IP Yealink,2024-02-11,13:00-14:59,Apagado,5.00,1,0.0050,221.18,1.105920
D-0008,Teléfono IP Yealink,2024-02-11,15:00-17:59,Encendido,10.00,2,0.0200,221.18,4.423680
D-0008,Teléfono IP Yealink,2024-02-11,18:00-23:59,Apagado,5.00,5,0.0250,221.18,5.529600
D-0008,Teléfono IP Yealink,2024-02-12,00:00-07:59,Apagado,5.00,7,0.0350,193.62,6.776672
D-0008,Teléfono IP Yealink,2024-02-12,08:00-12:59,Encendido,10.00,4,0.0400,193.62,7.744768
D-0008,Teléfono IP Yealink,2024-02-12,13:00-14:59,Apagado,5.00,1,0.0050,193.62,0.968096
D-0008,Teléfono IP Yealink,2024-02-12,15:00-17:59,Encendido,10.00,2,0.0200,193.62,3.872384
D-0008,Teléfono IP Yealink,2024-02-12,18:00-23:59,Apagado,5.00,5,0.0250,193.62,4.840480
D-0008,Teléfono IP Yealink,2024-02-13,00:00-07:59,Apagado,5.00,7,0.0350,207.56,7.264502
D-0008,Teléfono IP Yealink,2024-02-13,08:00-12:59,Encendido,10.00,4,0.0400,207.56,8.302288
D-0008,Teléfono IP Yealink,2024-02-13,13:00-14:59,Apagado,5.00,1,0.0050,207.56,1.037786
D-0008,Teléfono IP Yealink,2024-02-13,15:00-17:59,Encendido,10.00,2,0.0200,207.56,4.151144
D-0008,Teléfono IP Yealink,2024-02-13,18:00-23:59,Apagado,5.00,5,0.0250,207.56,5.188930
D-0008,Teléfono IP Yealink,2024-02-14,00:00-07:59,Apagado,5.00,7,0.0350,225.83,7.903896
D-0008,Teléfono IP Yealink,2024-02-14,08:00-12:59,Encendido,10.00,4,0.0400,225.83,9.033024
D-0008,Teléfono IP Yealink,2024-02-14,13:00-14:59,Apagado,5.00,1,0.0050,225.83,1.129128
D-0008,Teléfono IP Yealink,2024-02-14,15:00-17:59,Encendido,10.00,2,0.0200,225.83,4.516512
D-0008,Teléfono IP Yealink,2024-02-14,18:00-23:59,Apagado,5.00,5,0.0250,225.83,5.645640
D-0008,Teléfono IP Yealink,2024-02-15,00:00-07:59,Apagado,5.00,7,0.0350,245.32,8.586060
D-0008,Teléfono IP Yealink,2024-02-15,08:00-12:59,Encendido,10.00,4,0.0400,245.32,9.812640
D-0008,Teléfono IP Yealink,2024-02-15,13:00-14:59,Apagado,5.00,1,0.0050,245.32,1.226580
D-0008,Teléfono IP Yealink,2024-02-15,15:00-17:59,Encendido,10.00,2,0.0200,245.32,4.906320
D-0008,Teléfono IP Yealink,2024-02-15,18:00-23:59,Apagado,5.00,5,0.0250,245.32,6.132900
D-0008,Teléfono IP Yealink,2024-02-16,00:00-07:59,Apagado,5.00,7,0.0350,232.43,8.135050
D-0008,Teléfono IP Yealink,2024-02-16,08:00-12:59,Encendido,10.00,4,0.0400,232.43,9.297200
D-0008,Teléfono IP Yealink,2024-02-16,13:00-14:59,Apagado,5.00,1,0.0050,232.43,1.162150
D-0008,Teléfono IP Yealink,2024-02-16,15:00-17:59,Encendido,10.00,2,0.0200,232.43,4.648600
D-0008,Teléfono IP Yealink,2024-02-16,18:00-23:59,Apagado,5.00,5,0.0250,232.43,5.810750
D-0008,Teléfono IP Yealink,2024-02-17,00:00-07:59,Apagado,5.00,7,0.0350,193.97,6.789076
D-0008,Teléfono IP Yealink,2024-02-17,08:00-12:59,Encendido,10.00,4,0.0400,193.97,7.758944
D-0008,Teléfono IP Yealink,2024-02-17,13:00-14:59,Apagado,5.00,1,0.0050,193.97,0.969868
D-0008,Teléfono IP Yealink,2024-02-17,15:00-17:59,Encendido,10.00,2,0.0200,193.97,3.879472
D-0008,Teléfono IP Yealink,2024-02-17,18:00-23:59,Apagado,5.00,5,0.0250,193.97,4.849340
D-0008,Teléfono IP Yealink,2024-02-18,00:00-07:59,Apagado,5.00,7,0.0350,183.47,6.421422
D-0008,Teléfono IP Yealink,2024-02-18,08:00-12:59,Encendido,10.00,4,0.0400,183.47,7.338768
D-0008,Teléfono IP Yealink,2024-02-18,13:00-14:59,Apagado,5.00,1,0.0050,183.47,0.917346
D-0008,Teléfono IP Yealink,2024-02-18,15:00-17:59,Encendido,10.00,2,0.0200,183.47,3.669384
D-0008,Teléfono IP Yealink,2024-02-18,18:00-23:59,Apagado,5.00,5,0.0250,183.47,4.586730
D-0008,Teléfono IP Yealink,2024-02-19,00:00-07:59,Apagado,5.00,7,0.0350,221.85,7.764918
D-0008,Teléfono IP Yealink,2024-02-19,08:00-12:59,Encendido,10.00,4,0.0400,221.85,8.874192
D-0008,Teléfono IP Yealink,2024-02-19,13:00-14:59,Apagado,5.00,1,0.0050,221.85,1.109274
D-0008,Teléfono IP Yealink,2024-02-19,15:00-17:59,Encendido,10.00,2,0.0200,221.85,4.437096
D-0008,Teléfono IP Yealink,2024-02-19,18:00-23:59,Apagado,5.00,5,0.0250,221.85,5.546370
D-0008,Teléfono IP Yealink,2024-02-20,00:00-07:59,Apagado,5.00,7,0.0350,238.08,8.332926
D-0008,Teléfono IP Yealink,2024-02-20,08:00-12:59,Encendido,10.00,4,0.0400,238.08,9.523344
D-0008,Teléfono IP Yealink,2024-02-20,13:00-14:59,Apagado,5.00,1,0.0050,238.08,1.190418
D-0008,Teléfono IP Yealink,2024-02-20,15:00-17:59,Encendido,10.00,2,0.0200,238.08,4.761672
D-0008,Teléfono IP Yealink,2024-02-20,18:00-23:59,Apagado,5.00,5,0.0250,238.08,5.952090
D-0008,Teléfono IP Yealink,2024-02-21,00:00-07:59,Apagado,5.00,7,0.0350,244.70,8.564584
D-0008,Teléfono IP Yealink,2024-02-21,08:00-12:59,Encendido,10.00,4,0.0400,244.70,9.788096
D-0008,Teléfono IP Yealink,2024-02-21,13:00-14:59,Apagado,5.00,1,0.0050,244.70,1.223512
D-0008,Teléfono IP Yealink,2024-02-21,15:00-17:59,Encendido,10.00,2,0.0200,244.70,4.894048
D-0008,Teléfono IP Yealink,2024-02-21,18:00-23:59,Apagado,5.00,5,0.0250,244.70,6.117560
D-0008,Teléfono IP Yealink,2024-02-22,00:00-07:59,Apagado,5.00,7,0.0350,255.55,8.944166
D-0008,Teléfono IP Yealink,2024-02-22,08:00-12:59,Encendido,10.00,4,0.0400,255.55,10.221904
D-0008,Teléfono IP Yealink,2024-02-22,13:00-14:59,Apagado,5.00,1,0.0050,255.55,1.277738
D-0008,Teléfono IP Yealink,2024-02-22,15:00-17:59,Encendido,10.00,2,0.0200,255.55,5.110952
D-0008,Teléfono IP Yealink,2024-02-22,18:00-23:59,Apagado,5.00,5,0.0250,255.55,6.388690
D-0008,Teléfono IP Yealink,2024-02-23,00:00-07:59,Apagado,5.00,7,0.0350,216.98,7.594356
D-0008,Teléfono IP Yealink,2024-02-23,08:00-12:59,Encendido,10.00,4,0.0400,216.98,8.679264
D-0008,Teléfono IP Yealink,2024-02-23,13:00-14:59,Apagado,5.00,1,0.0050,216.98,1.084908
D-0008,Teléfono IP Yealink,2024-02-23,15:00-17:59,Encendido,10.00,2,0.0200,216.98,4.339632
D-0008,Teléfono IP Yealink,2024-02-23,18:00-23:59,Apagado,5.00,5,0.0250,216.98,5.424540
D-0008,Teléfono IP Yealink,2024-02-24,00:00-07:59,Apagado,5.00,7,0.0350,218.81,7.658406
D-0008,Teléfono IP Yealink,2024-02-24,08:00-12:59,Encendido,10.00,4,0.0400,218.81,8.752464
D-0008,Teléfono IP Yealink,2024-02-24,13:00-14:59,Apagado,5.00,1,0.0050,218.81,1.094058
D-0008,Teléfono IP Yealink,2024-02-24,15:00-17:59,Encendido,10.00,2,0.0200,218.81,4.376232
D-0008,Teléfono IP Yealink,2024-02-24,18:00-23:59,Apagado,5.00,5,0.0250,218.81,5.470290
D-0008,Teléfono IP Yealink,2024-02-25,00:00-07:59,Apagado,5.00,7,0.0350,219.94,7.698026
D-0008,Teléfono IP Yealink,2024-02-25,08:00-12:59,Encendido,10.00,4,0.0400,219.94,8.797744
D-0008,Teléfono IP Yealink,2024-02-25,13:00-14:59,Apagado,5.00,1,0.0050,219.94,1.099718
D-0008,Teléfono IP Yealink,2024-02-25,15:00-17:59,Encendido,10.00,2,0.0200,219.94,4.398872
D-0008,Teléfono IP Yealink,2024-02-25,18:00-23:59,Apagado,5.00,5,0.0250,219.94,5.498590
D-0008,Teléfono IP Yealink,2024-02-26,00:00-07:59,Apagado,5.00,7,0.0350,221.58,7.755272
D-0008,Teléfono IP Yealink,2024-02-26,08:00-12:59,Encendido,10.00,4,0.0400,221.58,8.863168
D-0008,Teléfono IP Yealink,2024-02-26,13:00-14:59,Apagado,5.00,1,0.0050,221.58,1.107896
D-0008,Teléfono IP Yealink,2024-02-26,15:00-17:59,Encendido,10.00,2,0.0200,221.58,4.431584
D-0008,Teléfono IP Yealink,2024-02-26,18:00-23:59,Apagado,5.00,5,0.0250,221.58,5.539480
D-0008,Teléfono IP Yealink,2024-02-27,00:00-07:59,Apagado,5.00,7,0.0350,236.67,8.283338
D-0008,Teléfono IP Yealink,2024-02-27,08:00-12:59,Encendido,10.00,4,0.0400,236.67,9.466672
D-0008,Teléfono IP Yealink,2024-02-27,13:00-14:59,Apagado,5.00,1,0.0050,236.67,1.183334
D-0008,Teléfono IP Yealink,2024-02-27,15:00-17:59,Encendido,10.00,2,0.0200,236.67,4.733336
D-0008,Teléfono IP Yealink,2024-02-27,18:00-23:59,Apagado,5.00,5,0.0250,236.67,5.916670
D-0008,Teléfono IP Yealink,2024-02-28,00:00-07:59,Apagado,5.00,7,0.0350,235.41,8.239462
D-0008,Teléfono IP Yealink,2024-02-28,08:00-12:59,Encendido,10.00,4,0.0400,235.41,9.416528
D-0008,Teléfono IP Yealink,2024-02-28,13:00-14:59,Apagado,5.00,1,0.0050,235.41,1.177066
D-0008,Teléfono IP Yealink,2024-02-28,15:00-17:59,Encendido,10.00,2,0.0200,235.41,4.708264
D-0008,Teléfono IP Yealink,2024-02-28,18:00-23:59,Apagado,5.00,5,0.0250,235.41,5.885330
D-0008,Teléfono IP Yealink,2024-02-29,00:00-07:59,Apagado,5.00,7,0.0350,222.33,7.781634
D-0008,Teléfono IP Yealink,2024-02-29,08:00-12:59,Encendido,10.00,4,0.0400,222.33,8.893296
D-0008,Teléfono IP Yealink,2024-02-29,13:00-14:59,Apagado,5.00,1,0.0050,222.33,1.111662
D-0008,Teléfono IP Yealink,2024-02-29,15:00-17:59,Encendido,10.00,2,0.0200,222.33,4.446648
D-0008,Teléfono IP Yealink,2024-02-29,18:00-23:59,Apagado,5.00,5,0.0250,222.33,5.558310
D-0008,Teléfono IP Yealink,2024-03-01,00:00-07:59,Apagado,5.00,7,0.0350,223.19,7.811785
D-0008,Teléfono IP Yealink,2024-03-01,08:00-12:59,Encendido,10.00,4,0.0400,223.19,8.927754
D-0008,Teléfono IP Yealink,2024-03-01,13:00-14:59,Apagado,5.00,1,0.0050,223.19,1.115969
D-0008,Teléfono IP Yealink,2024-03-01,15:00-17:59,Encendido,10.00,2,0.0200,223.19,4.463877
D-0008,Teléfono IP Yealink,2024-03-01,18:00-23:59,Apagado,5.00,5,0.0250,223.19,5.579846
D-0008,Teléfono IP Yealink,2024-03-02,00:00-07:59,Apagado,5.00,7,0.0350,220.38,7.713188
D-0008,Teléfono IP Yealink,2024-03-02,08:00-12:59,Encendido,10.00,4,0.0400,220.38,8.815072
D-0008,Teléfono IP Yealink,2024-03-02,13:00-14:59,Apagado,5.00,1,0.0050,220.38,1.101884
D-0008,Teléfono IP Yealink,2024-03-02,15:00-17:59,Encendido,10.00,2,0.0200,220.38,4.407536
D-0008,Teléfono IP Yealink,2024-03-02,18:00-23:59,Apagado,5.00,5,0.0250,220.38,5.509420
D-0008,Teléfono IP Yealink,2024-03-03,00:00-07:59,Apagado,5.00,7,0.0350,195.00,6.825070
D-0008,Teléfono IP Yealink,2024-03-03,08:00-12:59,Encendido,10.00,4,0.0400,195.00,7.800080
D-0008,Teléfono IP Yealink,2024-03-03,13:00-14:59,Apagado,5.00,1,0.0050,195.00,0.975010
D-0008,Teléfono IP Yealink,2024-03-03,15:00-17:59,Encendido,10.00,2,0.0200,195.00,3.900040
D-0008,Teléfono IP Yealink,2024-03-03,18:00-23:59,Apagado,5.00,5,0.0250,195.00,4.875050
D-0008,Teléfono IP Yealink,2024-03-04,00:00-07:59,Apagado,5.00,7,0.0350,209.20,7.322000
D-0008,Teléfono IP Yealink,2024-03-04,08:00-12:59,Encendido,10.00,4,0.0400,209.20,8.368000
D-0008,Teléfono IP Yealink,2024-03-04,13:00-14:59,Apagado,5.00,1,0.0050,209.20,1.046000
D-0008,Teléfono IP Yealink,2024-03-04,15:00-17:59,Encendido,10.00,2,0.0200,209.20,4.184000
D-0008,Teléfono IP Yealink,2024-03-04,18:00-23:59,Apagado,5.00,5,0.0250,209.20,5.230000
D-0008,Teléfono IP Yealink,2024-03-05,00:00-07:59,Apagado,5.00,7,0.0350,209.27,7.324436
D-0008,Teléfono IP Yealink,2024-03-05,08:00-12:59,Encendido,10.00,4,0.0400,209.27,8.370784
D-0008,Teléfono IP Yealink,2024-03-05,13:00-14:59,Apagado,5.00,1,0.0050,209.27,1.046348
D-0008,Teléfono IP Yealink,2024-03-05,15:00-17:59,Encendido,10.00,2,0.0200,209.27,4.185392
D-0008,Teléfono IP Yealink,2024-03-05,18:00-23:59,Apagado,5.00,5,0.0250,209.27,5.231740
D-0008,Teléfono IP Yealink,2024-03-06,00:00-07:59,Apagado,5.00,7,0.0350,222.04,7.771484
D-0008,Teléfono IP Yealink,2024-03-06,08:00-12:59,Encendido,10.00,4,0.0400,222.04,8.881696
D-0008,Teléfono IP Yealink,2024-03-06,13:00-14:59,Apagado,5.00,1,0.0050,222.04,1.110212
D-0008,Teléfono IP Yealink,2024-03-06,15:00-17:59,Encendido,10.00,2,0.0200,222.04,4.440848
D-0008,Teléfono IP Yealink,2024-03-06,18:00-23:59,Apagado,5.00,5,0.0250,222.04,5.551060
D-0008,Teléfono IP Yealink,2024-03-07,00:00-07:59,Apagado,5.00,7,0.0350,214.85,7.519638
D-0008,Teléfono IP Yealink,2024-03-07,08:00-12:59,Encendido,10.00,4,0.0400,214.85,8.593872
D-0008,Teléfono IP Yealink,2024-03-07,13:00-14:59,Apagado,5.00,1,0.0050,214.85,1.074234
D-0008,Teléfono IP Yealink,2024-03-07,15:00-17:59,Encendido,10.00,2,0.0200,214.85,4.296936
D-0008,Teléfono IP Yealink,2024-03-07,18:00-23:59,Apagado,5.00,5,0.0250,214.85,5.371170
D-0008,Teléfono IP Yealink,2024-03-08,00:00-07:59,Apagado,5.00,7,0.0350,200.31,7.010878
D-0008,Teléfono IP Yealink,2024-03-08,08:00-12:59,Encendido,10.00,4,0.0400,200.31,8.012432
D-0008,Teléfono IP Yealink,2024-03-08,13:00-14:59,Apagado,5.00,1,0.0050,200.31,1.001554
D-0008,Teléfono IP Yealink,2024-03-08,15:00-17:59,Encendido,10.00,2,0.0200,200.31,4.006216
D-0008,Teléfono IP Yealink,2024-03-08,18:00-23:59,Apagado,5.00,5,0.0250,200.31,5.007770
D-0008,Teléfono IP Yealink,2024-03-09,00:00-07:59,Apagado,5.00,7,0.0350,202.63,7.091966
D-0008,Teléfono IP Yealink,2024-03-09,08:00-12:59,Encendido,10.00,4,0.0400,202.63,8.105104
D-0008,Teléfono IP Yealink,2024-03-09,13:00-14:59,Apagado,5.00,1,0.0050,202.63,1.013138
D-0008,Teléfono IP Yealink,2024-03-09,15:00-17:59,Encendido,10.00,2,0.0200,202.63,4.052552
D-0008,Teléfono IP Yealink,2024-03-09,18:00-23:59,Apagado,5.00,5,0.0250,202.63,5.065690
D-0008,Teléfono IP Yealink,2024-03-10,00:00-07:59,Apagado,5.00,7,0.0350,196.58,6.880258
D-0008,Teléfono IP Yealink,2024-03-10,08:00-12:59,Encendido,10.00,4,0.0400,196.58,7.863152
D-0008,Teléfono IP Yealink,2024-03-10,13:00-14:59,Apagado,5.00,1,0.0050,196.58,0.982894
D-0008,Teléfono IP Yealink,2024-03-10,15:00-17:59,Encendido,10.00,2,0.0200,196.58,3.931576
D-0008,Teléfono IP Yealink,2024-03-10,18:00-23:59,Apagado,5.00,5,0.0250,196.58,4.914470
